ID (anonmized),Name (anonymized),Term,Class Nbr,Subject,Catalog,Component,Course (short title),Credit hours,Course ID,Major,Class,Section
13064370,Student 643,2311,1098,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,SDP,Class of 2024,L4
16436600,Student 366,2311,1098,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L4
14451878,Student 518,2311,1098,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2025,L4
17617344,Student 173,2311,1098,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CE,Class of 2025,L4
13836802,Student 368,2311,1098,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L4
11837197,Student 371,2311,1098,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CND,Class of 2026,L4
10511164,Student 111,2311,1098,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CE,Class of 2026,L4
15429918,Student 299,2311,1098,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L4
15439483,Student 394,2311,1098,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L4
13320428,Student 204,2311,1098,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L4
15642068,Student 420,2311,1098,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L4
13924319,Student 243,2311,1098,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L4
17124424,Student 244,2311,1098,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L4
12637402,Student 374,2311,1098,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L4
13033016,Student 330,2311,1098,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L4
16034912,Student 349,2311,1098,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L4
13437733,Student 377,2311,1098,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L4
16937970,Student 379,2311,1098,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L4
13333689,Student 336,2311,1098,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L4
12533759,Student 337,2311,1098,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L4
18724941,Student 249,2311,1098,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CND,Class of 2026,L4
15533927,Student 339,2311,1098,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L4
18712445,Student 124,2311,1098,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CE,Class of 2026,L4
10338394,Student 383,2311,1098,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L4
18038405,Student 384,2311,1098,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L4
15325071,Student 250,2311,1098,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L4
18238715,Student 387,2311,1098,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L4
15938801,Student 388,2311,1098,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L4
11865053,Student 650,2311,1100,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2024,L5
1113540,Student 35,2311,1100,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,EE,Class of 2024,L5
10856247,Student 562,2311,1100,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,SDP,Class of 2025,L5
1601617,Student 16,2311,1100,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,EE,Class of 2025,L5
14741358,Student 413,2311,1100,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2025,L5
14331971,Student 319,2311,1100,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CE,Class of 2026,L5
18632322,Student 323,2311,1100,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L5
14832471,Student 324,2311,1100,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L5
13532670,Student 326,2311,1100,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L5
18025312,Student 253,2311,1100,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L5
18025782,Student 257,2311,1100,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L5
14824203,Student 242,2311,1100,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L5
19337300,Student 373,2311,1100,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L5
18037510,Student 375,2311,1100,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L5
14830483,Student 304,2311,1100,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L5
11533183,Student 331,2311,1100,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L5
18642298,Student 422,2311,1100,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L5
14742366,Student 423,2311,1100,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L5
17224508,Student 245,2311,1100,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L5
16326005,Student 260,2311,1100,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L5
16335180,Student 351,2311,1100,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L5
10939801,Student 398,2311,1100,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L5
16418698,Student 186,2311,1100,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L5
18026390,Student 263,2311,1100,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L5
17226400,Student 264,2311,1100,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L5
11336240,Student 362,2311,1100,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L5
11434042,Student 340,2311,1100,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L5
16429445,Student 294,2311,1100,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L5
10777731,Student 777,2311,1104,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2020,L7
10283008,Student 830,2311,1104,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CH,Class of 2023,L7
16249444,Student 494,2311,1104,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2024,L7
128445,Student 4,2311,1104,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2024,L7
15651689,Student 516,2311,1104,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2024,L7
14351740,Student 517,2311,1104,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2024,L7
14545197,Student 451,2311,1104,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2025,L7
12952144,Student 521,2311,1104,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CND,Class of 2025,L7
1769003,Student 90,2311,1104,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2025,L7
1522770,Student 27,2311,1104,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,EE,Class of 2025,L7
13932223,Student 322,2311,1104,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L7
15124171,Student 241,2311,1104,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L7
14432737,Student 327,2311,1104,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L7
13832931,Student 329,2311,1104,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L7
14535091,Student 350,2311,1104,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L7
17837658,Student 376,2311,1104,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L7
18335598,Student 355,2311,1104,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L7
11735786,Student 357,2311,1104,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L7
15638040,Student 380,2311,1104,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L7
1079906,Student 99,2311,1104,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CE,Class of 2026,L7
12212179,Student 121,2311,1104,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CE,Class of 2026,L7
10720986,Student 209,2311,1104,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L7
18810218,Student 102,2311,1104,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CE,Class of 2026,L7
14321021,Student 210,2311,1104,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L7
13738226,Student 382,2311,1104,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L7
18910592,Student 105,2311,1104,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CE,Class of 2026,L7
17443043,Student 430,2311,1104,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L7
11213166,Student 131,2311,1104,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CE,Class of 2026,L7
17913381,Student 133,2311,1104,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CE,Class of 2026,L7
11414615,Student 146,2311,1340,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2023,L8
15425554,Student 255,2311,1340,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L8
15822811,Student 228,2311,1340,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L8
14711925,Student 119,2311,1340,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CE,Class of 2026,L8
1029816,Student 98,2311,1340,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CE,Class of 2026,L8
15810138,Student 101,2311,1340,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CE,Class of 2026,L8
11412635,Student 126,2311,1340,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CE,Class of 2026,L8
19512804,Student 128,2311,1340,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CE,Class of 2026,L8
16825172,Student 251,2311,1340,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L8
10519041,Student 190,2311,1340,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L8
17613281,Student 132,2311,1340,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CE,Class of 2026,L8
17821300,Student 213,2311,1340,CS/MATH, 113,LEC,Discrete Mathematics,3,668554,CS,Class of 2026,L8
16363793,Student 637,2311,1083,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2023,T1
1177445,Student 74,2311,1083,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,EE,Class of 2023,T1
16436600,Student 366,2311,1083,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T1
13836802,Student 368,2311,1083,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T1
13932223,Student 322,2311,1083,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T1
10511164,Student 111,2311,1083,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CE,Class of 2026,T1
15642068,Student 420,2311,1083,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T1
12637402,Student 374,2311,1083,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T1
16034912,Student 349,2311,1083,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T1
17837658,Student 376,2311,1083,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T1
11437823,Student 378,2311,1083,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T1
16937970,Student 379,2311,1083,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T1
1079906,Student 99,2311,1083,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CE,Class of 2026,T1
12212179,Student 121,2311,1083,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CE,Class of 2026,T1
16618981,Student 189,2311,1083,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T1
18712445,Student 124,2311,1083,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CE,Class of 2026,T1
11512760,Student 127,2311,1083,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CE,Class of 2026,T1
10519041,Student 190,2311,1083,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T1
17613281,Student 132,2311,1083,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CE,Class of 2026,T1
11719149,Student 191,2311,1083,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T1
15063889,Student 638,2311,1084,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CE,Class of 2024,T2
1539333,Student 93,2311,1084,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,EE,Class of 2026,T2
18632322,Student 323,2311,1084,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T2
17229736,Student 297,2311,1084,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T2
15429918,Student 299,2311,1084,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T2
15439483,Student 394,2311,1084,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T2
13320428,Student 204,2311,1084,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T2
15124171,Student 241,2311,1084,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T2
14432737,Student 327,2311,1084,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T2
17124424,Student 244,2311,1084,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T2
18037510,Student 375,2311,1084,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T2
13033016,Student 330,2311,1084,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T2
10720500,Student 205,2311,1084,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T2
12225915,Student 259,2311,1084,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T2
10326194,Student 261,2311,1084,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T2
15242452,Student 424,2311,1084,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,EE,Class of 2026,T2
10939801,Student 398,2311,1084,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T2
10740267,Student 402,2311,1084,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T2
14340366,Student 403,2311,1084,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T2
15533927,Student 339,2311,1084,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T2
13738226,Student 382,2311,1084,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T2
12713057,Student 130,2311,1084,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CE,Class of 2026,T2
18038405,Student 384,2311,1084,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T2
11434042,Student 340,2311,1084,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T2
15938801,Student 388,2311,1084,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T2
14117247,Student 172,2311,1085,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,EE,Class of 2025,T3
15727379,Student 273,2311,1085,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T3
11336735,Student 367,2311,1085,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T3
13536918,Student 369,2311,1085,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T3
17129803,Student 298,2311,1085,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T3
11439597,Student 395,2311,1085,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T3
11030153,Student 301,2311,1085,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T3
12718179,Student 181,2311,1085,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T3
19430262,Student 302,2311,1085,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T3
19911214,Student 112,2311,1085,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T3
12530399,Student 303,2311,1085,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T3
10328052,Student 280,2311,1085,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T3
14830483,Student 304,2311,1085,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T3
17224508,Student 245,2311,1085,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T3
16530759,Student 307,2311,1085,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T3
17728208,Student 282,2311,1085,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T3
15328438,Student 284,2311,1085,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T3
11928564,Student 285,2311,1085,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T3
17040137,Student 401,2311,1085,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T3
12936376,Student 363,2311,1085,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T3
15426953,Student 269,2311,1085,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T3
10838110,Student 381,2311,1085,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T3
10338394,Student 383,2311,1085,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T3
16429445,Student 294,2311,1085,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T3
14463940,Student 639,2311,1086,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2024,T4
12952144,Student 521,2311,1086,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CND,Class of 2025,T4
13632039,Student 320,2311,1086,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T4
14832471,Student 324,2311,1086,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T4
13532670,Student 326,2311,1086,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T4
15425554,Student 255,2311,1086,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T4
18025782,Student 257,2311,1086,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T4
13832931,Student 329,2311,1086,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T4
11533183,Student 331,2311,1086,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T4
16326005,Student 260,2311,1086,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T4
16335180,Student 351,2311,1086,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T4
1459662,Student 96,2311,1086,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,EE,Class of 2026,T4
12028103,Student 281,2311,1086,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T4
18335598,Student 355,2311,1086,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T4
14735622,Student 356,2311,1086,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T4
16226237,Student 262,2311,1086,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T4
18931387,Student 313,2311,1086,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T4
15824740,Student 247,2311,1086,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T4
12533759,Student 337,2311,1086,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T4
17226400,Student 264,2311,1086,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T4
15710045,Student 100,2311,1086,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CE,Class of 2026,T4
11336240,Student 362,2311,1086,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T4
17136441,Student 364,2311,1086,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T4
12710779,Student 107,2311,1086,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,EE,Class of 2026,T4
17710891,Student 108,2311,1086,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CE,Class of 2026,T4
18010956,Student 109,2311,1086,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CE,Class of 2026,T4
19611004,Student 110,2311,1086,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CE,Class of 2026,T4
17438687,Student 386,2311,1086,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T4
15538968,Student 389,2311,1087,CS/CE, 102L/171L,LAB,Data Structures & Algo Lab,1,668556,CS,Class of 2026,T5
